"Y" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10"
0.0153146260680035 -0.239419197386699 1.043922623662 -0.0373420332366757 24.9534564945412 0.487697125176119 -0.306076471370322 1.15524448316784 2.84570393865579 0.400207545584028 -0.0202619444077757
0.0962595455787597 0.506514514102076 0.187649493989403 NA 36.4822300846008 0.880936518619215 NA 0.291744874513019 6.3839162795205 1.11855498620971 NA
0.131995017386506 -0.286768802386935 1.08106628067462 0.171552301509107 35.1922906756588 -0.0491689534374843 -0.138884208682013 -0.342633330418943 2.63953817633395 -0.686372323107289 -0.204543233206919
0.0363303850225267 -0.477660567570626 -1.17577457153384 -1.53140557221202 1.90680889459105 -2.18550797650916 -1.94001843753798 -1.09447209853559 1.43053266939275 -0.9704151316925 -0.417609796873946
0.248933253613552 NA -0.524734105690051 NA NA NA -1.23435735309548 -0.626601176547634 0.773185205340901 NA -0.584137028319785
2.63346874249065 0.347438444036388 -2.80229690411084 0.000988973335956617 66.5447987563081 -1.94765617127522 0.401400650310344 -1.40498999351592 0.396564186668907 -1.20150645879142 0.451333163507354
0.302893591859733 -0.653447204151287 0.999017045266995 -0.430009889391279 45.0065286958876 0.442558353845052 -0.290418215770492 0.298026433394344 0.542860273568827 0.0992016078998133 -0.33355710470862
2.36303244884487 -0.389421497516354 0.529819622654239 -0.815053406427207 86.7604141086104 1.40234647465292 -0.499063593508953 1.74282269075902 3.86200159818995 0.943535847323904 -0.939782790419728
0.388351846606334 -0.363560323865011 0.148622548672843 -0.107023639319461 35.0570389495923 1.15041214575931 0.034896604486142 1.58852374875681 8.3970770427451 0.4860006541621 0.227306028139603
4.77980426386247 -1.20244887847324 -1.27575098222051 -0.503221233221091 25.0227058080266 -0.868087649763984 -0.165036269217076 -0.67384064092385 0.776040546757304 -0.149316417893892 -1.0311465647202
2.33211150626267 -0.702373962728588 0.435154665982207 -0.530811313390355 27.4813024674067 0.647992066428024 -0.349749673036235 1.14442824785044 0.532069793629691 0.457407114500366 -0.835820596360516
0.274330001049961 -0.88642787254048 0.00185709242915288 0.0464743836983656 41.0357224189789 -1.51804482153339 1.18152081879211 -0.970415415230734 1.11690787929668 -0.862214980440827 0.408894191102356
0.0161204204125187 -0.732517141793992 1.12920954126843 -0.451562034202241 NA 0.691950698183342 NA 2.27537333539324 NA 0.537924409716937 -0.183179239740887
5.62340623167147 0.0601517514845376 -0.0519679445629125 -0.381948214074771 29.0586456470162 0.144546381596994 -0.0431336643828871 0.219068534679129 0.822502032074605 -0.00351066643095775 -0.654255291797506
0.315078803946011 0.294462962356575 0.673654691335095 0.566498148190072 12.7505412410467 -0.25061917726316 0.685983723843755 0.0496784347937417 0.707879250087686 0.133219202394823 0.870795909910246
8.96553655441753 0.390164646433033 0.600059545673628 0.124674309021929 45.3983910572615 -0.469256876734976 0.506627633151719 -0.916325330374327 0.430830086755887 0.207617188011143 0.24300028179043
2.22467470005596 0.0849353468488933 -1.47319629534448 -0.118665113213028 58.9159585628296 -0.482101405885972 0.0254778358709736 0.627715235127862 0.694630448929805 1.1265561410915 0.409552548643884
0.0309199192406381 -0.603646573827105 -1.37876880298257 -0.95280788833475 1.22363547318141 -0.203537531958294 -0.725317902631463 -1.60007583812762 0.563633000202797 -1.11883787086289 -0.438674197333818
0.00211418225209285 0.101980200977514 -0.890818700380869 -0.687605874861369 4.55030722133725 -0.761942563543278 -0.888074950901248 -0.0148426951322226 2.77674784813183 -1.15153385649663 0.45314614712581
0.115094414611494 0.4768082153052 0.700768615941372 0.66336719398465 42.2293267048271 0.0937012285466355 0.930763497094927 1.4812312260848 1.45039760839545 1.79614146690312 0.998416997604596
0.0412457928803337 0.224139631317665 0.552237602652807 -0.0775551186157901 26.9088966571694 0.311398513602543 -0.291326577123635 -0.181988015064978 0.984189441536856 -0.0324406459155939 0.729302123764356
0.818148164446559 -1.03627272216106 0.601996165093988 -1.43943884161541 45.8314447410636 1.14949626504191 -1.04367321953848 0.657199577914206 0.551616498211973 1.191680117333 -0.124120043178748
15.8184497292445 0.90194418154838 1.14051041397906 0.908467710955476 62.7316322268293 -0.0614299062640454 1.54283430691705 0.152814102020578 0.29279740756652 -0.748249102197846 0.856153970505572
2.13171709913266 1.49111124341793 -0.546197016610073 0.706882937935852 64.8945623421947 -0.34034451028423 0.46474126425856 0.248651639117919 1.23465447066964 0.379621794858601 0.400356534948323
0.0524574898555081 1.63150715286894 -0.0243481124202866 1.45875164614539 10.4866958771491 0.379180112351983 1.78054565517903 2.17191989693704 1.39486784119257 0.886738464922561 0.133964401924809
